Delivery_person_Age,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance (in km)
25.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,20,4.588766117367849
23.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,17,9.159782233301414
20.0,Stormy,High,2,electric_scooter,0.0,No,Metropolitian,21,6.1978071330011595
34.0,Sandstorms,Jam,2,scooter,0.0,No,Urban,33,7.670551156750298
,Cloudy,Jam,0,motorcycle,0.0,No,Urban,27,7.648215327844155
20.0,Cloudy,Jam,2,motorcycle,1.0,No,Urban,30,17.044365213727133
29.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,22,10.859228110858677
31.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,40,16.100173793430322
27.0,Sandstorms,High,1,motorcycle,0.0,No,Urban,12,6.1185922541307365
22.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,18,17.25937671693666
21.0,Sunny,Medium,2,scooter,1.0,No,Urban,17,10.983241696284242
33.0,Cloudy,High,2,scooter,1.0,No,Metropolitian,28,1.526605791744041
37.0,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,28,10.57168851775986
27.0,Sandstorms,Low,2,motorcycle,0.0,No,Metropolitian,15,10.983241696284242
29.0,Sandstorms,High,0,motorcycle,1.0,No,Urban,36,3.1380694073889375
27.0,Sunny,Low,2,motorcycle,2.0,Yes,Metropolitian,42,13.993650241500593
38.0,Fog,Jam,2,scooter,2.0,No,Metropolitian,40,10.572487634373488
35.0,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,44,12.058029851305768
36.0,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,31,17.25937671693666
38.0,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,29,8.928237201172891
32.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,30,14.015996006955204
39.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,20,7.639582602449604
31.0,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,12,2.9760623754432474
35.0,Sandstorms,Jam,1,scooter,1.0,No,Urban,31,19.58985299714341
36.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,15,12.098952979699199
37.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,34,7.589520689727855
30.0,Fog,Medium,2,scooter,1.0,No,Urban,37,13.564071378154335
24.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,44,16.57522844648933
32.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,15,4.647625792527508
24.0,Sandstorms,High,2,motorcycle,0.0,No,Metropolitian,22,2.9278802628095852
33.0,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,51,12.056968418188378
31.0,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,16,9.203840392783624
24.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,28,10.554508589785486
26.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,28,17.041284717657593
29.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,32,12.396203377424797
35.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,40,10.625000785116185
30.0,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,37,20.39744277518833
28.0,Sunny,Medium,2,scooter,0.0,No,Metropolitian,17,12.142584811478201
21.0,Windy,Low,1,scooter,0.0,No,Urban,12,10.846782182964
24.0,Windy,Low,2,scooter,1.0,No,Metropolitian,17,4.647989333607506
23.0,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,18,16.611017637184716
31.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,35,12.214161102936735
39.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,32,9.107311298915976
30.0,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,29,4.707104052532131
34.0,Windy,Low,0,motorcycle,1.0,No,Urban,26,17.043078203708387
26.0,Windy,Jam,1,motorcycle,1.0,No,Urban,26,12.098573372267351
21.0,Stormy,Low,1,scooter,1.0,No,,15,9.04694805148812
32.0,Sunny,Low,2,electric_scooter,0.0,No,Metropolitian,13,9.296679247290683
26.0,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,15,14.121309628180253
31.0,Fog,Medium,1,scooter,0.0,No,Urban,18,6.041281890703408
30.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,20,7.845173108613386
21.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,17,1.4961919193824864
35.0,Fog,Low,1,scooter,1.0,No,Metropolitian,19,1.5492757589011077
22.0,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,13,13.593979183831362
26.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,28,12.082643513756077
,Fog,Low,2,scooter,1.0,No,Metropolitian,37,3870.3049893031284
28.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,13,3.0989931555416463
39.0,Fog,High,1,motorcycle,0.0,No,Urban,35,6.117774559741953
23.0,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,28,12.271766441096053
34.0,Cloudy,Low,1,scooter,1.0,No,Urban,18,7.845173108613386
35.0,Stormy,Medium,0,motorcycle,2.0,No,Metropolitian,38,17.041193611787897
50.0,,,3,scooter,0.0,No,Metropolitian,28,4.530937734986647
23.0,Sunny,High,2,scooter,1.0,No,Metropolitian,14,5.961966901624224
35.0,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,17,1.4880023638890556
34.0,Cloudy,Medium,1,scooter,0.0,No,Urban,17,7.636642780346185
37.0,Windy,Low,0,motorcycle,1.0,No,Urban,22,13.993853622294157
38.0,Cloudy,Low,2,motorcycle,0.0,No,Metropolitian,28,14.121309628180253
37.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,23,16.872139881746353
38.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,30,7.746447000058102
34.0,Stormy,Low,2,motorcycle,1.0,No,Urban,27,1.4888875145065654
36.0,Sunny,High,1,motorcycle,0.0,No,Metropolitian,21,6.219617510976562
39.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,44,10.884028364866003
23.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,16,6.197928559983651
26.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,26,20.39744277518833
20.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,21,13.765486375576513
38.0,Sunny,Low,1,motorcycle,1.0,No,Urban,19,13.945492012958097
30.0,Sunny,Low,1,scooter,1.0,No,Urban,16,9.167371856167188
,,,3,motorcycle,0.0,No,Metropolitian,28,13.204780213869169
39.0,Windy,Medium,2,scooter,0.0,No,Metropolitian,32,13.765011858760108
38.0,Stormy,Jam,0,motorcycle,1.0,Yes,Metropolitian,45,7.58940557012892
26.0,Fog,High,2,motorcycle,1.0,No,Metropolitian,21,2.9346193436244192
35.0,Fog,Jam,0,motorcycle,1.0,Yes,Metropolitian,47,10.78627518413563
34.0,Windy,High,1,scooter,1.0,No,Urban,32,6.049869064943989
20.0,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,24,10.550954672911281
39.0,Sunny,Jam,2,scooter,1.0,No,Metropolitian,22,4.531299613902238
26.0,Sunny,Jam,1,scooter,,No,Urban,10,13.391658696402144
,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,26,12.41098783330408
34.0,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,22,4.464113950944991
33.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,26,9.307823950991347
22.0,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,27,20.143689599486176
39.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,36,12.142584811478201
30.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,24,16.621193684943503
23.0,Stormy,Low,0,motorcycle,1.0,No,Urban,23,1.5180978782571646
35.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,27,9.07450346176405
26.0,Sunny,High,0,motorcycle,1.0,Yes,Urban,49,1.5274138826350512
38.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,40,10.844889295136394
24.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,23,19.37288698915426
27.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,12,3.114623347189395
20.0,Fog,High,1,scooter,1.0,No,Metropolitian,26,3.1380694073889375
,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,53,16.576886807242534
37.0,Fog,Jam,0,motorcycle,2.0,Yes,Metropolitian,46,20.141445016216544
22.0,Sunny,Medium,0,motorcycle,0.0,No,Urban,25,12.552275755914396
39.0,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,20,3.1028662034398127
28.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,26,13.659702783482011
21.0,Cloudy,Jam,0,motorcycle,0.0,No,Urban,22,7.451937796345459
20.0,Sunny,High,2,electric_scooter,1.0,No,Metropolitian,17,6.049839359149483
27.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,17,8.927537676383599
22.0,Sunny,Low,1,scooter,0.0,No,Metropolitian,17,1.5549547945110038
21.0,Fog,Jam,1,motorcycle,1.0,No,Urban,34,7.6358439565591985
33.0,Sandstorms,Jam,0,motorcycle,1.0,Yes,Metropolitian,46,12.142076903171413
30.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,22,1.5103593182783828
24.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,17,16.58281515579783
27.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,43,10.705863314140746
39.0,Cloudy,Jam,0,motorcycle,0.0,Yes,Metropolitian,51,19.883303108924473
31.0,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,27,4.664610877378366
32.0,Fog,Jam,2,motorcycle,0.0,No,Metropolitian,28,9.063101192712567
36.0,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,31,9.047450396329806
35.0,Sunny,Medium,0,motorcycle,1.0,No,Urban,30,17.063560974578667
34.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,21,12.396259636750276
30.0,Fog,High,0,motorcycle,1.0,No,Urban,31,6.219419664894865
22.0,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,29,19.94039158436463
35.0,Sunny,Medium,1,scooter,1.0,No,Metropolitian,21,9.063101192712567
29.0,Windy,Low,2,scooter,0.0,No,Metropolitian,12,10.573443732569277
33.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,33,12.552275755914396
38.0,Windy,Jam,0,motorcycle,2.0,Yes,Metropolitian,51,19.8516232898003
23.0,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,12,9.308042124629791
27.0,Windy,Jam,2,electric_scooter,1.0,No,Metropolitian,26,14.121309628180253
39.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,23,7.636856216768236
32.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,36,9.414207472710384
21.0,Windy,Medium,2,scooter,1.0,No,Urban,26,10.859198634087065
33.0,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,17,5.946059111429112
20.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,32,17.10291141849602
21.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,21,19.939345878302394
30.0,Fog,High,2,motorcycle,1.0,No,Metropolitian,27,6.2295369705230375
32.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,26,9.204085391850024
24.0,Windy,High,1,motorcycle,0.0,No,Urban,15,1.4962473048225686
35.0,Sandstorms,Medium,2,electric_scooter,0.0,No,Urban,29,7.589156442701957
30.0,Fog,Low,2,scooter,0.0,No,Metropolitian,31,16.873166344415942
34.0,Windy,Jam,1,scooter,0.0,No,Metropolitian,44,16.8739423417276
38.0,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,19,1.488108143903962
34.0,Fog,Jam,1,motorcycle,2.0,Yes,Metropolitian,42,19.34093260376969
38.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,30,19.63016893231906
28.0,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,25,6.205663625981302
32.0,Sunny,Low,1,scooter,0.0,No,Urban,15,12.271120715074577
36.0,Cloudy,Medium,2,motorcycle,2.0,No,Metropolitian,40,13.945212240742848
20.0,Sunny,Jam,1,motorcycle,1.0,No,,10,9.32903211951959
20.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,35,16.695143788849723
34.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,15,4.654039812210055
25.0,Windy,Low,0,motorcycle,1.0,No,Urban,27,3.036073580509908
36.0,Stormy,High,2,scooter,1.0,No,Metropolitian,31,1.5267486896814353
27.0,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,22,9.163843230911345
39.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,21,3.0989631816495353
28.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,35,19.659135828969664
20.0,Windy,Jam,0,motorcycle,,No,Metropolitian,38,10.845731334066407
32.0,Stormy,Jam,0,motorcycle,0.0,Yes,Metropolitian,47,9.107658825826476
20.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,18,13.659636883890228
,Windy,Jam,1,scooter,1.0,No,Metropolitian,29,13.945658037651098
38.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,32,20.16747676677092
39.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,20,7.647849610814803
36.0,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,28,7.536121972581151
38.0,Sandstorms,High,1,scooter,1.0,No,Metropolitian,33,6.198689098998072
24.0,Fog,Low,1,motorcycle,1.0,No,,25,10.57160040591472
35.0,Windy,Jam,2,electric_scooter,0.0,No,Urban,39,10.666198494582975
20.0,Windy,Low,2,scooter,0.0,No,Urban,11,8.928193235546871
,Fog,Jam,0,motorcycle,3.0,No,Semi-Urban,51,4240.608058840886
29.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,15,11.902746728492442
24.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,22,19.88068932355078
22.0,Windy,Jam,2,electric_scooter,1.0,No,,27,10.472294420860356
39.0,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,29,1.517939885817987
37.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,31,7.551455556046012
28.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,27,1.510368370980103
21.0,Stormy,High,2,motorcycle,0.0,No,Metropolitian,28,6.276138627413788
28.0,Fog,Low,1,motorcycle,0.0,No,Metropolitian,29,12.218457582302161
23.0,Cloudy,Medium,1,motorcycle,1.0,No,Urban,29,12.081477812683568
36.0,Sunny,Low,0,motorcycle,2.0,No,Metropolitian,33,16.099689759717528
28.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,26,17.041284717657593
33.0,Sandstorms,Low,2,motorcycle,1.0,No,Urban,17,20.80742301226627
24.0,Stormy,Medium,2,motorcycle,0.0,No,Metropolitian,20,6.1969796160643895
34.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,47,13.962610508154095
26.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,21,7.756591018443849
32.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,16,10.846059677370391
24.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,22,19.372091757799158
23.0,Stormy,Low,2,scooter,0.0,No,Metropolitian,12,9.297331162509339
28.0,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,34,17.064481964903436
31.0,Windy,Medium,1,scooter,0.0,No,Urban,22,12.410114380262947
34.0,Stormy,Medium,0,motorcycle,2.0,No,Metropolitian,39,10.24658623120476
36.0,Fog,Low,1,scooter,1.0,No,Metropolitian,16,1.5496181081278617
20.0,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,28,4.654333043905785
33.0,Stormy,Jam,2,electric_scooter,1.0,No,Urban,44,12.41043231825001
29.0,Fog,Low,0,motorcycle,0.0,No,Metropolitian,24,12.552275755914396
20.0,Sunny,High,1,motorcycle,1.0,No,Metropolitian,16,1.512541244397138
36.0,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,20,20.827407215133082
36.0,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,25,16.576799953713873
29.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,14,16.36695177863809
30.0,Cloudy,High,2,electric_scooter,0.0,No,Metropolitian,39,6.041610424267577
32.0,Windy,Low,1,scooter,0.0,No,Metropolitian,22,13.961787999463454
38.0,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,16,16.61120765560223
27.0,Sunny,Jam,2,motorcycle,1.0,No,Urban,14,20.138426124805285
34.0,Windy,Jam,0,motorcycle,1.0,No,Urban,47,19.340128268587073
23.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,18,13.390909796014382
20.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,15,9.061623571511753
,Windy,High,1,scooter,1.0,No,Urban,26,1.5549501505086067
20.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,15,6.276138627413788
33.0,Sandstorms,Low,1,scooter,1.0,No,Urban,21,7.55131351903882
35.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,19,1.5271741659788676
29.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,42,4.537460219892332
32.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,16,10.845823925902426
30.0,Sunny,Jam,1,scooter,1.0,No,Urban,31,13.389956650652868
24.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,24,4.583028228112973
20.0,Cloudy,Medium,1,motorcycle,1.0,No,Urban,16,4.582241705523986
27.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,29,9.297262765170096
28.0,Sunny,High,0,motorcycle,0.0,No,Metropolitian,50,6.041656803069341
35.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,22,12.39516797402465
26.0,Sunny,High,2,scooter,0.0,No,Metropolitian,17,1.4880448867085374
36.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,46,13.765011858760108
39.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,38,13.94371116839474
30.0,Sunny,Low,2,scooter,1.0,No,Metropolitian,19,1.5103908082382964
24.0,Cloudy,Low,1,motorcycle,0.0,No,Urban,21,20.137065622347315
24.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,17,12.395256759155643
27.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,23,3.1146185513859304
27.0,Sandstorms,Medium,2,scooter,1.0,No,Urban,28,20.138426124805285
30.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,21,10.737260597764733
26.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,36,13.766113704102933
22.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,26,9.344562697578361
28.0,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,29,7.58914997465734
27.0,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,18,17.10253141310309
24.0,Sunny,Medium,1,motorcycle,0.0,No,Urban,16,9.107146029744738
,Windy,Low,2,scooter,0.0,No,Metropolitian,14,1.549521034342308
,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,26,19.842513058983965
32.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,20,12.236059722922935
31.0,Fog,Jam,0,motorcycle,0.0,No,Urban,27,4.530782812019633
26.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,17,17.25937671693666
23.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,20,9.04689486682962
34.0,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,42,17.25937671693666
28.0,Cloudy,Low,1,motorcycle,1.0,No,Urban,29,10.884207405487084
29.0,Windy,Jam,1,scooter,0.0,No,Metropolitian,23,12.081730065273959
27.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,27,3.099363474441731
34.0,Sunny,Low,2,scooter,0.0,No,Urban,19,1.4866254438524589
37.0,Windy,Jam,2,scooter,0.0,No,Metropolitian,33,7.5900237783184785
31.0,Fog,High,0,motorcycle,1.0,No,Metropolitian,26,3.1098783151608616
36.0,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,17,7.67018651199344
27.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,26,11.891277192207232
21.0,Fog,Medium,1,motorcycle,0.0,No,Urban,13,9.295779160009928
36.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,46,10.571180956867906
36.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,15,9.107220024938373
26.0,Windy,Jam,2,scooter,1.0,No,Urban,23,7.6701455587956096
23.0,Fog,Jam,0,motorcycle,1.0,No,Urban,29,9.204085391850024
23.0,Stormy,Jam,2,motorcycle,1.0,No,Urban,27,16.635180987928408
37.0,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,34,4.582909874633315
34.0,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,22,10.884028364866003
22.0,Stormy,Jam,2,scooter,0.0,No,Metropolitian,20,8.927484839963503
37.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,22,4.648491109478169
38.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,44,13.945594722562358
36.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,31,9.176579357894878
,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,23,2.976030712380407
33.0,Sunny,Jam,1,motorcycle,1.0,No,Urban,18,4.571502194385771
35.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,29,9.294705791241629
37.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,19,10.571467838353092
21.0,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,18,2.976030712380407
35.0,Stormy,High,0,motorcycle,1.0,No,Metropolitian,45,6.041264187733316
34.0,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,44,13.961608750139392
21.0,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,15,12.235374461806085
29.0,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,43,12.394529722570477
32.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,19,1.5125287367950533
37.0,Fog,High,0,motorcycle,2.0,No,Urban,33,5.952089618361531
32.0,Stormy,Medium,1,scooter,1.0,No,Urban,35,19.731429221614068
36.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,43,10.549456138286754
35.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,29,11.709966576629322
39.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,34,7.756535557753129
33.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,35,16.821156587990316
39.0,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,39,9.16245242046385
26.0,Windy,Jam,2,motorcycle,0.0,No,Urban,24,13.412033967702707
28.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,14,7.53597858638528
38.0,Cloudy,Medium,2,scooter,2.0,No,Metropolitian,42,13.390941367714726
38.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,34,16.612570757542944
21.0,Stormy,Jam,2,electric_scooter,1.0,,Metropolitian,12,9.414207472710384
25.0,Windy,Low,1,motorcycle,0.0,No,Urban,11,1.5079321076085612
23.0,Fog,Jam,1,scooter,1.0,Yes,Metropolitian,42,10.571070841305188
32.0,Sunny,Jam,2,scooter,0.0,No,Metropolitian,19,16.362659803036674
20.0,Sunny,Medium,2,electric_scooter,0.0,No,Metropolitian,15,4.602097317523556
39.0,Sunny,High,1,motorcycle,0.0,No,Urban,18,6.1983397369141935
22.0,Sandstorms,Jam,1,scooter,0.0,No,,21,12.271156171049041
28.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,18,12.552275755914396
36.0,Sunny,Medium,2,scooter,1.0,No,Metropolitian,27,12.394529722570477
25.0,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,19,10.883734942367136
36.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,32,9.20426539101661
,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,31,10.707099704447124
33.0,Stormy,Jam,0,motorcycle,3.0,No,Metropolitian,54,13.993650241500593
26.0,Sunny,Jam,1,scooter,1.0,No,Urban,14,9.162884415747081
37.0,Fog,Jam,2,scooter,0.0,No,Urban,28,7.438434464349649
35.0,Cloudy,Low,1,scooter,2.0,No,Metropolitian,39,10.415459469221599
30.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,38,19.94141948783
24.0,Windy,Medium,1,motorcycle,1.0,No,Urban,25,20.39744277518833
28.0,Sandstorms,Low,0,motorcycle,1.0,No,,19,20.832850885767474
38.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,35,13.993149115901053
34.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,29,7.774335904782853
32.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,26,12.08243817971067
30.0,Sunny,Jam,1,scooter,1.0,No,Metropolitian,25,13.739092156271393
27.0,Windy,Low,0,motorcycle,0.0,No,Urban,17,3.109874956831217
26.0,Stormy,Low,2,scooter,0.0,,Metropolitian,11,1.5179978116866137
22.0,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,15,20.39744277518833
23.0,Cloudy,Medium,2,motorcycle,0.0,No,Metropolitian,32,17.040675423590812
33.0,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,38,16.365371126059692
34.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,38,19.8819444814936
34.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,27,19.59090194034308
30.0,Cloudy,Medium,0,motorcycle,0.0,No,,27,6.276138627413788
34.0,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,20,10.796757714558938
36.0,Cloudy,Jam,1,scooter,0.0,No,Urban,36,16.365574330827467
34.0,Cloudy,High,0,motorcycle,2.0,No,Metropolitian,33,5.951835744236669
29.0,Fog,Low,2,scooter,0.0,No,Metropolitian,18,9.066849923265133
22.0,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,23,8.927404257514164
33.0,Fog,Jam,1,motorcycle,1.0,No,Urban,45,10.414812499573882
29.0,Windy,Low,2,electric_scooter,0.0,No,Metropolitian,13,9.295779160009928
32.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,43,13.804833300940194
36.0,Sunny,Low,1,scooter,1.0,No,Urban,15,3.0992433209272896
25.0,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,48,10.859283040288215
28.0,Stormy,Low,2,scooter,0.0,No,Metropolitian,10,2.9923290655973296
24.0,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,29,19.850967056283178
28.0,Stormy,Jam,2,motorcycle,0.0,No,Metropolitian,11,4.391717825755404
38.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,23,3.047824493136456
37.0,Stormy,High,0,motorcycle,0.0,Yes,Metropolitian,43,1.5296079435702281
24.0,Stormy,Medium,0,motorcycle,0.0,No,Urban,13,6.219666678237719
34.0,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,18,7.845173108613386
26.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,23,10.844094035054757
36.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,26,3.068338311698896
21.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,29,10.900757849913134
29.0,Sandstorms,Jam,2,scooter,0.0,No,Urban,23,20.144000349550186
,Cloudy,Low,1,scooter,0.0,No,Metropolitian,10,1.5179990378556263
24.0,Sunny,Jam,2,motorcycle,0.0,No,Urban,12,12.552275755914396
