Delivery_person_Age,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance (in km)
34.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,34,13.602045810953301
37.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,22,10.571180956867906
30.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,18,7.536651156165946
34.0,Sunny,High,2,scooter,1.0,No,Metropolitian,23,6.196592923971632
35.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,19,6.2297765867643315
38.0,Sunny,Medium,2,motorcycle,0.0,No,,15,9.142588904618266
29.0,Stormy,Low,0,motorcycle,1.0,No,Urban,26,1.549420818380559
34.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,15,16.366777076931328
30.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,28,9.061995111687455
31.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,23,9.329217115744333
32.0,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,42,12.271931674508645
20.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,20,12.057018583052514
35.0,Windy,Low,0,motorcycle,1.0,No,Urban,34,2.9760382618044683
31.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,32,3.0544141238528257
35.0,Cloudy,Medium,1,motorcycle,1.0,No,Urban,42,16.455094837246975
35.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,23,16.873028456138552
29.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,22,12.236154541166353
37.0,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,21,1.5272542689629791
21.0,Sunny,High,1,motorcycle,0.0,No,Urban,11,6.276138627413788
21.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,29,10.900757849913134
27.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,22,13.946200129119886
31.0,Windy,Low,1,motorcycle,1.0,No,Urban,22,19.8821644067996
32.0,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,20,3.1380694073889375
32.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,42,19.65934405227445
21.0,Fog,Medium,2,electric_scooter,0.0,No,Metropolitian,38,14.121309628180253
32.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,28,20.166056535064868
30.0,Fog,Low,1,scooter,0.0,No,Metropolitian,29,20.212363674870236
26.0,Sandstorms,Low,1,motorcycle,1.0,No,,19,9.164099415262326
25.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,34,20.39744277518833
32.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,32,9.296553929181774
32.0,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,16,9.297357613567044
38.0,Stormy,Jam,2,electric_scooter,1.0,No,Urban,30,4.664630782216606
24.0,Sandstorms,High,0,motorcycle,0.0,No,Urban,22,3.1098107554073655
27.0,Stormy,Medium,1,motorcycle,1.0,No,Urban,20,5.952421484014082
27.0,Fog,Jam,0,motorcycle,1.0,No,Urban,47,20.212141467652756
34.0,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,29,3.0547851251152043
32.0,Sandstorms,High,1,scooter,1.0,No,Metropolitian,25,6.106979099411326
31.0,Fog,Low,1,scooter,1.0,No,Urban,30,20.82923788718981
33.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,23,11.903261885712936
34.0,Fog,Low,2,motorcycle,1.0,No,Urban,15,3.0359274349518524
39.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,29,4.602433230763186
31.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,30,13.943139482101842
20.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,37,12.058029851305768
25.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,11,7.774520987326119
38.0,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,28,6.276138627413788
25.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,30,4.5880893658071775
39.0,Windy,Jam,1,motorcycle,1.0,No,Urban,26,17.103132401332328
25.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,12,9.297354296195136
21.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,18,16.366777076931328
25.0,Sunny,Jam,1,scooter,1.0,No,Metropolitian,14,9.162884415747081
39.0,Fog,Low,2,scooter,1.0,No,,17,3.114844048742426
37.0,Cloudy,Jam,1,motorcycle,0.0,No,Metropolitian,45,20.832850885767474
28.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,19,19.806922567167387
34.0,Sandstorms,Medium,1,motorcycle,0.0,No,Metropolitian,31,7.439758078683771
33.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,27,6.164140154175385
26.0,Sandstorms,Jam,1,scooter,0.0,No,Urban,15,7.632598519840558
38.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,21,3.099238091226209
38.0,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,24,20.53920465631192
36.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,31,16.577557538844168
36.0,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,40,12.142486110300894
29.0,Stormy,Medium,0,motorcycle,1.0,No,Urban,31,13.943080692285987
34.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,39,7.746455707766812
37.0,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,17,3.0209280244263237
26.0,Cloudy,Medium,1,scooter,1.0,No,Urban,29,13.591761495895774
26.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,39,10.883809439830864
25.0,Windy,Medium,1,scooter,1.0,No,Metropolitian,27,7.535984017442588
30.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,10,3.102770127437017
22.0,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,11,1.5125407936966184
26.0,Stormy,High,1,scooter,1.0,No,Metropolitian,20,1.5105048384811501
30.0,Sandstorms,Medium,1,scooter,0.0,No,Metropolitian,26,9.295656989001298
32.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,36,16.365469292582933
,Sunny,Low,1,scooter,0.0,No,Urban,18,3.055396260642662
23.0,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,17,13.391515800863722
31.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,20,2.9731844160603953
37.0,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,25,6.136051067123195
33.0,Fog,High,1,scooter,1.0,No,Metropolitian,38,1.4880023638890556
25.0,Fog,Medium,0,motorcycle,0.0,No,Metropolitian,22,9.165678378618262
26.0,Windy,Low,1,scooter,0.0,No,Urban,17,7.845173108613386
23.0,Stormy,High,0,motorcycle,1.0,No,Metropolitian,15,6.041281890703408
28.0,Cloudy,Jam,0,motorcycle,,No,Metropolitian,39,20.82761679765568
23.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,18,4.463967267078257
27.0,Sunny,Medium,2,scooter,0.0,No,Metropolitian,12,7.774210826080812
34.0,Stormy,Jam,1,motorcycle,1.0,No,Urban,33,7.551248572683064
28.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,24,6.049865202309801
38.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,32,1.4880477731583381
24.0,Stormy,Medium,1,scooter,0.0,No,Metropolitian,25,9.30866211935528
38.0,Cloudy,Low,2,scooter,0.0,No,Metropolitian,32,12.395136598591078
25.0,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,14,3.0547851251152043
33.0,Sandstorms,Jam,2,scooter,0.0,No,Urban,29,7.64778915764644
29.0,Windy,Jam,0,motorcycle,2.0,No,Metropolitian,37,16.61120765560223
,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,26,20.839226755308367
20.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,16,4.707104052532131
36.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,22,1.5574335769884062
37.0,Cloudy,Low,1,scooter,0.0,No,Metropolitian,39,10.58671194847277
30.0,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,29,10.73739964566126
27.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,13,10.689882043582358
20.0,Windy,Low,1,scooter,0.0,No,Urban,13,1.4880952616573853
24.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,28,4.588878401100728
33.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,34,7.747885462549346
21.0,Sunny,Medium,2,motorcycle,1.0,No,Metropolitian,14,7.7456765241019445
36.0,Fog,Low,2,scooter,,No,Metropolitian,18,4.707104052532131
33.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,29,10.550190731676736
25.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,19,1.4884133108381385
30.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,35,17.1031018274761
37.0,Sunny,Medium,0,motorcycle,1.0,No,Urban,24,7.774257206553719
24.0,Fog,High,1,motorcycle,1.0,No,Metropolitian,23,6.276138627413788
32.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,22,3.0206750082467804
37.0,Stormy,High,1,motorcycle,0.0,No,Urban,26,6.13581392611519
29.0,Sunny,High,1,motorcycle,0.0,No,Urban,10,5.952089618361531
35.0,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,16,4.580084639726666
35.0,Sunny,Jam,2,scooter,0.0,No,Metropolitian,23,10.845849095139076
26.0,Windy,High,1,scooter,1.0,No,Metropolitian,22,3.036148984255033
32.0,Cloudy,Medium,1,motorcycle,0.0,No,Urban,39,17.040537813695973
36.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,52,16.366036185589195
39.0,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,33,6.071959804867862
31.0,Cloudy,Low,0,motorcycle,1.0,No,,37,10.73793349138762
21.0,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,13,7.845173108613386
38.0,Sunny,Low,1,motorcycle,1.0,No,Urban,19,13.945492012958097
33.0,Cloudy,Medium,2,scooter,,No,Urban,17,9.061426530475481
37.0,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,17,7.551467694331561
25.0,Fog,High,2,electric_scooter,1.0,No,Metropolitian,26,1.5340125223641272
22.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,25,12.41098783330408
28.0,Sandstorms,Low,1,motorcycle,0.0,No,,10,16.577488524535223
25.0,Sunny,Low,0,motorcycle,0.0,No,Urban,11,3.1028522086456105
21.0,Stormy,Jam,2,motorcycle,0.0,No,Metropolitian,25,12.396741317977128
33.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,23,9.30866211935528
36.0,Sunny,Low,1,scooter,1.0,No,Metropolitian,15,3.025022500187706
38.0,Stormy,Low,2,electric_scooter,1.0,No,Urban,27,3.0983565220917844
39.0,Fog,Low,2,scooter,1.0,No,Metropolitian,16,1.5238939451581035
,Sandstorms,Low,2,electric_scooter,1.0,No,Metropolitian,18,4.463232863055732
21.0,Windy,Low,2,motorcycle,0.0,No,Urban,11,12.216036309455992
30.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,33,9.042657405421387
21.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,22,19.88128642012534
28.0,Fog,High,2,motorcycle,1.0,No,Urban,34,1.5269331229167933
33.0,Stormy,Low,0,motorcycle,1.0,No,Urban,27,4.464152609112947
25.0,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,11,13.96162800667355
28.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,24,4.580298758903578
30.0,Cloudy,Medium,2,electric_scooter,2.0,No,Metropolitian,42,10.405128557559667
24.0,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,27,16.76035166180978
,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,27,1.4866117771925236
23.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,32,12.396712257294642
21.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,23,13.993853622294157
,Windy,Jam,0,motorcycle,1.0,No,Urban,53,19.44693754245949
21.0,Fog,Jam,1,motorcycle,1.0,No,Urban,34,7.6358439565591985
24.0,Fog,Jam,0,motorcycle,1.0,Yes,Metropolitian,47,13.941388211074049
26.0,Sunny,High,2,scooter,0.0,No,Metropolitian,12,6.071715179305134
30.0,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,23,20.142307855192996
22.0,Sunny,Jam,1,scooter,0.0,No,Urban,13,9.329408318917828
20.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,30,10.983241696284242
33.0,Fog,Jam,0,motorcycle,1.0,No,Urban,25,7.647576369765245
23.0,Sunny,Medium,1,scooter,1.0,No,Urban,15,10.73793349138762
20.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,16,1.5549054318597237
39.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,29,12.08243817971067
29.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,22,10.624839550813707
29.0,Fog,Low,0,motorcycle,1.0,No,Urban,20,8.927409587684332
30.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,28,1.5690347154047222
32.0,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,29,2.992501880665145
30.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,30,8.927154262343281
28.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,26,12.142706560602194
29.0,Sandstorms,Medium,0,motorcycle,2.0,No,Metropolitian,38,20.39744277518833
23.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,25,7.746447000058102
29.0,Sunny,Medium,0,motorcycle,0.0,No,Urban,18,4.654006561671795
35.0,Sunny,Medium,1,scooter,1.0,No,Urban,19,10.704979833877704
27.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,17,1.5297939730761831
37.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,40,10.24636261500796
29.0,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,35,10.901848948377156
30.0,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,26,1.5690347154047222
22.0,Windy,Low,1,motorcycle,0.0,No,Metropolitian,16,1.549420818380559
34.0,Sunny,Low,2,scooter,0.0,No,Metropolitian,15,9.308042124629791
22.0,Sunny,High,0,motorcycle,2.0,No,Metropolitian,54,6.276138627413788
24.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,27,12.142093636687232
29.0,Stormy,Low,1,motorcycle,1.0,No,,14,8.927537676383599
21.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,22,16.349552006887112
39.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,25,12.098902980591932
34.0,Sunny,Jam,2,motorcycle,1.0,No,,24,10.62503240483848
26.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,53,7.757102346541481
25.0,Sandstorms,Medium,1,motorcycle,1.0,No,Urban,20,12.45916331317794
38.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,34,7.432582847534511
34.0,Cloudy,Medium,0,motorcycle,1.0,No,Urban,31,8.927404257514164
39.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,29,10.845731334066407
21.0,Cloudy,Low,2,motorcycle,0.0,No,Metropolitian,22,12.395136598591078
34.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,29,2.9810626589106684
32.0,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,15,7.747184339020533
30.0,Fog,Low,1,motorcycle,0.0,No,Urban,19,3.1380694073889375
32.0,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,41,12.410873388860479
33.0,Sunny,Low,0,motorcycle,1.0,No,Urban,24,9.414207472710384
26.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,21,17.10252778809447
37.0,Stormy,Jam,1,motorcycle,2.0,No,Metropolitian,38,12.552275755914396
30.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,25,7.845173108613386
25.0,Sunny,High,2,scooter,,No,Metropolitian,15,6.1181996269858905
38.0,Fog,Jam,0,motorcycle,1.0,No,Semi-Urban,49,19.72936487183155
33.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,21,3.059218998881136
20.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,42,13.747942635381355
35.0,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,33,1.5341084981789097
22.0,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,25,5862.585461182286
20.0,Sunny,High,2,scooter,0.0,No,Metropolitian,17,6.20541663672186
30.0,Fog,High,2,motorcycle,1.0,No,Metropolitian,39,5.984645918371885
37.0,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,34,9.062116557948446
35.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,37,11.903157253917723
27.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,26,4.521764698268242
25.0,Windy,Jam,0,motorcycle,1.0,No,,25,20.827572697496162
22.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,24,8.928193235546871
26.0,Cloudy,Jam,1,motorcycle,0.0,No,Metropolitian,29,7.670211891676027
21.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,18,9.307995060573344
38.0,Sunny,Jam,1,scooter,1.0,No,Urban,16,4.664751297747165
27.0,Sandstorms,Low,1,scooter,0.0,,Metropolitian,10,3.1098596259405213
37.0,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,28,6.07166469461589
32.0,Stormy,Jam,1,motorcycle,1.0,No,Urban,29,7.451902354165459
31.0,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,33,12.410432681825887
36.0,Sunny,Low,2,scooter,1.0,No,Urban,19,16.576799953713873
31.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,34,9.074580779980996
26.0,Sandstorms,Low,0,motorcycle,0.0,No,,18,1.5514402596192753
39.0,Stormy,Jam,2,scooter,1.0,No,Urban,38,12.081477812683568
26.0,Sunny,Jam,0,motorcycle,1.0,No,Semi-Urban,53,9.296610647873653
36.0,Windy,Low,1,scooter,1.0,No,Metropolitian,29,1.5073058766176592
38.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,33,13.4641546179594
37.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,25,19.939087238883076
31.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,29,1.5073263645082942
33.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,26,19.34201498776623
23.0,Sunny,Jam,2,motorcycle,,No,Metropolitian,13,16.365894271420444
39.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,29,3.1380694073889375
37.0,Fog,High,0,motorcycle,0.0,No,Metropolitian,30,1.4881116477290899
29.0,Windy,Jam,1,motorcycle,0.0,No,Urban,18,10.846013590625741
24.0,Sunny,Medium,2,scooter,0.0,No,Metropolitian,12,20.13933802700977
24.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,25,3.0250084659147034
36.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,26,3.0983565220917844
20.0,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,26,6.205124725899045
25.0,Sunny,Jam,2,motorcycle,0.0,No,Urban,11,9.296610647873653
26.0,Stormy,Jam,1,motorcycle,0.0,No,Urban,21,9.344206196767878
33.0,Stormy,High,0,motorcycle,3.0,Yes,Metropolitian,46,3.05924045549456
38.0,Sandstorms,Jam,2,electric_scooter,1.0,No,Urban,39,19.659104803876666
30.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,32,7.452232426355609
23.0,Sunny,Low,2,scooter,0.0,No,Metropolitian,26,16.612811401643608
23.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,17,3.02065083853194
22.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,17,4.654112653937575
32.0,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,25,13.464252641237355
27.0,Sandstorms,Low,0,motorcycle,0.0,No,Urban,20,12.395001965045504
24.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,24,9.177783656275798
,Stormy,Low,2,scooter,0.0,No,,19,4.588712137571156
31.0,Cloudy,Low,2,scooter,0.0,No,Metropolitian,18,7.746223734595355
28.0,Windy,High,2,scooter,0.0,No,Metropolitian,22,6.276138627413788
21.0,Windy,Low,1,scooter,0.0,No,Metropolitian,18,1.533904981392392
35.0,Windy,Medium,0,motorcycle,2.0,No,Metropolitian,40,12.189879348108224
37.0,Sunny,High,0,motorcycle,1.0,No,Metropolitian,23,3.1027650541596046
36.0,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,21,10.845849095139076
24.0,Sandstorms,Low,2,motorcycle,0.0,No,Metropolitian,12,20.03439034991659
39.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,28,10.66636104245445
24.0,Fog,Low,0,motorcycle,0.0,No,Urban,21,1.5495001864105562
22.0,Windy,Jam,2,electric_scooter,1.0,No,,27,10.472294420860356
21.0,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,10,13.390331809420582
30.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,15,6.20541663672186
35.0,Sandstorms,High,2,motorcycle,1.0,No,Metropolitian,29,2.927850446758628
33.0,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,24,13.592749450063229
21.0,Cloudy,Low,1,scooter,0.0,No,Urban,15,4.602127561785206
27.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,48,10.883716478923029
35.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,39,13.961628799415337
28.0,Fog,Low,0,motorcycle,0.0,No,Metropolitian,15,3.1098846908757523
39.0,Stormy,Medium,0,motorcycle,0.0,No,Urban,37,10.883739299067935
25.0,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,38,19.939859774062796
21.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,14,20.1660269380268
32.0,Fog,Jam,0,motorcycle,0.0,No,Urban,42,13.611044846525981
31.0,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,44,17.0403824485857
37.0,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,21,3.025054466412277
21.0,Sunny,Medium,2,scooter,0.0,No,Metropolitian,11,14.121309628180253
32.0,Sandstorms,High,2,electric_scooter,1.0,No,Metropolitian,31,1.5276791467890163
38.0,Windy,Jam,1,scooter,1.0,No,Metropolitian,28,7.774411302442309
28.0,Sunny,Low,2,scooter,0.0,No,Metropolitian,16,2.934462565563346
39.0,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,17,17.063828892740126
29.0,Fog,High,2,motorcycle,0.0,No,Metropolitian,21,1.5549023823647297
23.0,Sandstorms,Low,2,electric_scooter,0.0,No,Metropolitian,10,12.212698628348065
38.0,Stormy,Low,2,electric_scooter,,No,Metropolitian,28,12.552275755914396
26.0,Windy,Medium,2,scooter,0.0,No,Metropolitian,23,7.452317195154808
39.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,29,4.463967267078257
27.0,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,21,9.295709283635105
,Stormy,Jam,2,scooter,0.0,No,Metropolitian,42,10.666317245153671
28.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,27,4.664602978341938
27.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,24,19.845164623281903
30.0,Sunny,Low,1,motorcycle,0.0,No,Urban,15,8.918804625450754
20.0,Fog,Low,0,motorcycle,1.0,No,Urban,22,3.1380694073889375
22.0,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,24,3.0358006157563437
,Fog,Low,0,motorcycle,1.0,No,Metropolitian,15,1.549526806168571
25.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,18,4.648799378421782
20.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,45,4.581557070783627
20.0,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,15,13.39078871429387
32.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,19,7.6332594124464945
34.0,Fog,Medium,2,scooter,1.0,No,Urban,34,12.236050766443851
26.0,Sunny,Jam,0,motorcycle,1.0,Yes,Metropolitian,52,7.75677275909668
20.0,Cloudy,High,1,scooter,1.0,No,Metropolitian,29,6.276138627413788
25.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,27,17.042964394208248
25.0,Fog,Low,1,scooter,1.0,No,Urban,18,1.5125357525701308
26.0,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,44,11.709973704768753
25.0,Sunny,High,2,scooter,1.0,No,,16,6.219459890681801
37.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,26,1.4880023638890556
35.0,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,29,6.11841026532285
38.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,34,12.552275755914396
33.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,43,13.563916062056796
20.0,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,10,4.521503515521097
,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,15,17197.325258778757
39.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,17,1.5125407936966184
35.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,34,1.529598495160872
38.0,Stormy,Medium,2,scooter,0.0,No,Metropolitian,33,10.706613368220644
23.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,22,3.102818257793172
34.0,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,33,6.110461409424714
25.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,39,12.410725803758483
20.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,32,17.10291141849602
22.0,Sunny,Jam,0,motorcycle,3.0,No,Metropolitian,54,7.535714912807709
,Sunny,Jam,1,scooter,1.0,No,Metropolitian,26,16.5774794833762
30.0,Sunny,Medium,1,motorcycle,1.0,No,Urban,24,10.845823925902426
27.0,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,29,7.439903377482956
29.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,15,10.415215106220083
29.0,Cloudy,High,1,scooter,0.0,No,Metropolitian,25,6.071478423806077
23.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,39,12.41043231825001
24.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,28,8.92781044978523
39.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,29,11.902924672838564
25.0,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,19,4.554154698317836
20.0,Sunny,Low,2,motorcycle,1.0,No,,18,7.774224002698608
35.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,35,10.57168851775986
37.0,Stormy,Jam,2,electric_scooter,1.0,No,Urban,44,16.69650038652256
30.0,Sandstorms,Low,2,scooter,1.0,No,Urban,28,20.13677616835183
29.0,Fog,Medium,1,scooter,0.0,No,Urban,35,17.039971971806022
24.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,17,6.071478423806077
25.0,Sunny,Medium,1,scooter,0.0,No,Metropolitian,19,4.523953567053654
27.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,25,4.64798276860976
32.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,29,20.165511137076297
22.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,34,13.377659611191362
34.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,32,4.648411816939903
24.0,Stormy,Jam,2,electric_scooter,0.0,No,Metropolitian,24,13.765896352378013
,Windy,Medium,2,electric_scooter,0.0,No,Urban,25,6.108440050157439
27.0,Sunny,Medium,1,scooter,1.0,No,Metropolitian,15,13.805477310461844
